wavelength(Angstrom),flux(erg/s/cm2),flux_smooth(erg/s/cm2)
6859.0,1.4140032903237306e-17,1.3154785630328808e-17
6860.0,1.2736936159733674e-17,1.3213331819724086e-17
6861.0,1.2242040115747567e-17,1.336260979614908e-17
6862.0,1.3710669837180989e-17,1.3536087768574927e-17
6863.0,1.398337207152083e-17,1.3686989500542363e-17
6864.0,1.5007419285365487e-17,1.3790356471428827e-17
6865.0,1.3491447817502655e-17,1.3100903912407716e-17
6866.0,1.2758874701672204e-17,1.2089036202948136e-17
6867.0,1.0263404430004066e-17,1.0453604178979744e-17
6868.0,8.924033885808933e-18,9.045234060337771e-18
6869.0,6.8302575721283896e-18,8.050225118942634e-18
6870.0,6.449599990670142e-18,7.254654386317708e-18
6871.0,7.78382949213743e-18,6.995377932035412e-18
6872.0,6.2855526567200825e-18,7.170511092866977e-18
6873.0,7.627651227224631e-18,7.564958785407788e-18
6874.0,7.705922696037712e-18,7.668809656952596e-18
6875.0,8.421835735932572e-18,8.169495464286043e-18
6876.0,8.3030851211153e-18,8.485903629116152e-18
6877.0,8.788980955398643e-18,8.627138928445293e-18
6878.0,9.20969290768369e-18,9.038557058433243e-18
6879.0,8.41209759429731e-18,9.655291342624205e-18
6880.0,1.0478927144973775e-17,1.0042894942776753e-17
6881.0,1.1386757239236991e-17,1.051717797213812e-17
6882.0,1.0726996910703012e-17,1.109184019601341e-17
6883.0,1.1581110491717502e-17,1.1149081094402079e-17
6884.0,1.128540724936628e-17,1.0889000620564381e-17
6885.0,1.0765133553707716e-17,1.0549926052589094e-17
6886.0,1.0086353974707306e-17,1.0386478472271066e-17
6887.0,9.03162515198298e-18,1.0328364898336153e-17
6888.0,1.0763870453289156e-17,1.0301704040012956e-17
6889.0,1.0994840329577027e-17,1.0357232674533641e-17
6890.0,1.0631831850012222e-17,1.0763121929307286e-17
6891.0,1.03639948966069e-17,1.080829178101697e-17
6892.0,1.1061070321962395e-17,1.0604553887422709e-17
6893.0,1.0989722485933707e-17,1.0501010727065771e-17
6894.0,9.976149507476707e-18,1.0360995519140145e-17
6895.0,1.0114116414042383e-17,9.989639400579364e-18
6896.0,9.663919731674776e-18,9.981427151457937e-18
6897.0,9.204289054513608e-18,9.970838412436646e-18
6898.0,1.0948659510995114e-17,9.960882466583958e-18
6899.0,9.923209436442443e-18,1.026249154307488e-17
6900.0,1.0064334945957424e-17,1.0674219038611925e-17
6901.0,1.1171966891725656e-17,1.0751596821832585e-17
6902.0,1.1262925282813194e-17,1.1072143371267297e-17
6903.0,1.1335547055499712e-17,1.1239174297998904e-17
6904.0,1.1525941301336438e-17,1.1469804660487877e-17
6905.0,1.089949011880289e-17,1.1201907329861553e-17
6906.0,1.2325119046513062e-17,1.1089271800211432e-17
6907.0,9.923437936799892e-18,1.0810536749199438e-17
6908.0,1.077237098028257e-17,1.0936581703759656e-17
6909.0,1.013226620278641e-17,1.0745622923448727e-17
6910.0,1.1529716842424184e-17,1.1390012337059174e-17
6911.0,1.1370324579789684e-17,1.1076034428868746e-17
6912.0,1.3145384450313947e-17,1.1162500445479527e-17
6913.0,9.202480857283897e-18,1.0902886501507309e-17
6914.0,1.0564593563899243e-17,1.0908848819362591e-17
6915.0,1.023165021581696e-17,1.0564226351018911e-17
6916.0,1.1400134080752691e-17,1.0982453004628784e-17
6917.0,1.1422271462572375e-17,1.1072259176553054e-17
6918.0,1.1293615427939127e-17,1.1291811936278716e-17
6919.0,1.1013623943611383e-17,1.1142946722979386e-17
6920.0,1.1329415185698696e-17,1.0965244339165231e-17
6921.0,1.0655807051105663e-17,1.0939590986828124e-17
6922.0,1.0533758985417219e-17,1.0878977673082076e-17
6923.0,1.1165351667264907e-17,1.0585903446151475e-17
6924.0,1.0710555492899856e-17,1.042480257723126e-17
6925.0,9.864043582714907e-18,1.0277578490267235e-17
6926.0,9.8503021514767e-18,1.0561667881384284e-17
6927.0,9.797638589827357e-18,1.0813890966583341e-17
6928.0,1.2585799756352291e-17,1.110109386552604e-17
6929.0,1.1971672353319571e-17,1.1375303411406756e-17
6930.0,1.130005769830359e-17,1.1430088410556756e-17
6931.0,1.1221350320776187e-17,1.102547880419073e-17
6932.0,1.0071560515300955e-17,1.0771099259134748e-17
6933.0,1.0562753040523047e-17,1.0470260287794112e-17
6934.0,1.0699775616243073e-17,1.0567666595186519e-17
6935.0,9.795859992794236e-18,1.0811908214655051e-17
6936.0,1.170838280777936e-17,1.0634669051983927e-17
6937.0,1.1292771190004354e-17,1.0767203238449623e-17
6938.0,9.676557035701916e-18,1.0775152444136258e-17
6939.0,1.136244679060832e-17,1.0570172125261942e-17
6940.0,9.835604302948033e-18,1.0767257005189439e-17
6941.0,1.0683482007001875e-17,1.1245395523385916e-17
6942.0,1.227819396799999e-17,1.1532469382153057e-17
6943.0,1.2067251799282394e-17,1.2039627050599119e-17
6944.0,1.2797816995999279e-17,1.256268974786335e-17
6945.0,1.2371392693010907e-17,1.2590624464329879e-17
6946.0,1.3298793590477831e-17,1.255666952736519e-17
6947.0,1.2417868527088955e-17,1.245127265525552e-17
6948.0,1.189747484387059e-17,1.2291214861087735e-17
6949.0,1.2270832828896874e-17,1.1634466541945133e-17
6950.0,1.1571105006765899e-17,1.132832120697497e-17
6951.0,1.001504903161731e-17,1.094249935386186e-17
6952.0,1.0887144225629059e-17,1.0309619331294476e-17
6953.0,9.968365003056812e-18,1.0602277486376963e-17
6954.0,9.106434718481407e-18,1.0820912902803304e-17
6955.0,1.3034395588213294e-17,1.0508037626369409e-17
6956.0,1.1108223416512386e-17,1.0607038737982818e-17
6957.0,9.32277119385165e-18,1.132193206392361e-17
6958.0,1.0463370531389382e-17,1.1555881902210757e-17
6959.0,1.2680897844163871e-17,1.1943263817959141e-17
6960.0,1.4204146406512294e-17,1.2489749788629037e-17
6961.0,1.3045131074321332e-17,1.3025031597901902e-17
6962.0,1.2055203965996651e-17,1.3553093774788404e-17
6963.0,1.3139776190700789e-17,1.3321391386225563e-17
6964.0,1.5321209345104714e-17,1.3072941071800361e-17
6965.0,1.3045636179799865e-17,1.2935022766727557e-17
6966.0,1.1802878589276975e-17,1.2553991943722355e-17
6967.0,1.1365612500160909e-17,1.1987980374693145e-17
6968.0,1.1234623397550975e-17,1.1662613016648475e-17
6969.0,1.2491151351823774e-17,1.1409962279072728e-17
6970.0,1.1418799995814324e-17,1.1413544798305695e-17
6971.0,1.053962713139134e-17,1.1595509643816335e-17
6972.0,1.1383521396368074e-17,1.166112740026833e-17
6973.0,1.2144450919275389e-17,1.188358604548589e-17
6974.0,1.2819238819672455e-17,1.2300456122891177e-17
6975.0,1.2531092113655807e-17,1.2669732709392e-17
6976.0,1.2623976962504306e-17,1.2605412799321102e-17
6977.0,1.3229906429692114e-17,1.2322538536523893e-17
6978.0,1.1822848401813002e-17,1.1952917015707635e-17
6979.0,1.1404870127953972e-17,1.2009162815819403e-17
6980.0,1.0682984973178056e-17,1.2008980836084642e-17
6981.0,1.2905202847406264e-17,1.1714042971233959e-17
6982.0,1.3228997106529087e-17,1.1659956112520954e-17
6983.0,1.0348161801111806e-17,1.1732538729730645e-17
6984.0,1.1134435184181303e-17,1.155622270062313e-17
6985.0,1.1045896240676293e-17,1.1113793569470567e-17
6986.0,1.2023622069404107e-17,1.1088989731622552e-17
6987.0,1.101685119055381e-17,1.1131415825240396e-17
6988.0,1.0224146264159155e-17,1.1036393452373367e-17
6989.0,1.1346565489686354e-17,1.0912710925642601e-17
6990.0,1.0570783957080456e-17,1.1179155727113282e-17
6991.0,1.1405205961148756e-17,1.1404054555137874e-17
6992.0,1.2349075090582228e-17,1.152140253273771e-17
6993.0,1.1348642611530649e-17,1.198953381988352e-17
6994.0,1.1933302773420907e-17,1.1965644843792988e-17
6995.0,1.2911442987981875e-17,1.1613440437954647e-17
6996.0,1.1285760414513999e-17,1.1335933750152295e-17
6997.0,1.0588051614394236e-17,1.1339469120090346e-17
6998.0,9.961110308285292e-18,1.091823483777323e-17
6999.0,1.1950979848297254e-17,1.083706939452769e-17
7000.0,1.080527337210458e-17,1.1180215345477962e-17
7001.0,1.0879931572098982e-17,1.1874396896061039e-17
7002.0,1.2303781518342301e-17,1.1844105542029347e-17
7003.0,1.3432020440122424e-17,1.1777957562804706e-17
7004.0,1.1799522778556514e-17,1.1632555754730135e-17
7005.0,1.0474531284454387e-17,1.1328140881601433e-17
7006.0,1.0152924148871479e-17,1.1009568812288885e-17
7007.0,1.0781706627238527e-17,1.080429070839405e-17
7008.0,1.1839159711154434e-17,1.0895717327138312e-17
7009.0,1.077313186536608e-17,1.1127579361559375e-17
7010.0,1.0931663830310227e-17,1.1695136931153447e-17
7011.0,1.1312232332426325e-17,1.194878111264487e-17
7012.0,1.3619495217140891e-17,1.2193744033607549e-17
7013.0,1.3107380737647893e-17,1.2115187518014e-17
7014.0,1.1997947094995635e-17,1.1975090419207731e-17
7015.0,1.0538882176670387e-17,1.1635662645110884e-17
7016.0,1.06117469185347e-17,1.1177592355755557e-17
7017.0,1.1922355028855225e-17,1.0757545077617454e-17
7018.0,1.0817028628528527e-17,1.0551596957426451e-17
7019.0,9.897711098257663e-18,1.0733390576550293e-17
7020.0,9.50914422167144e-18,1.0706878610737356e-17
7021.0,1.1520714030371817e-17,1.0698435578225027e-17
7022.0,1.1789793306825094e-17,1.0775374128540422e-17
7023.0,1.0774814382007346e-17,1.1022474484205938e-17
7024.0,1.0282406259851274e-17,1.0957430791099055e-17
7025.0,1.0744645158183375e-17,1.0775926685189607e-17
7026.0,1.1195494007745967e-17,1.0956387716346626e-17
7027.0,1.0882274823630966e-17,1.1350110798670841e-17
7028.0,1.1677118233270232e-17,1.1793506903959478e-17
7029.0,1.2251023184663992e-17,1.2177869610472043e-17
7030.0,1.2961625970892535e-17,1.2369707683774116e-17
7031.0,1.3117305290107774e-17,1.2094977014107492e-17
7032.0,1.1841466246800851e-17,1.1696823552422443e-17
7033.0,1.0303463287507408e-17,1.1271342524840479e-17
7034.0,1.0260259316315286e-17,1.0899130274345705e-17
7035.0,1.08342204558758e-17,1.0987321789714272e-17
7036.0,1.1256241769573675e-17,1.1024326541597444e-17
7037.0,1.2282424476778871e-17,1.1199056865470695e-17
7038.0,1.0488486438442779e-17,1.1719987091115765e-17
7039.0,1.1133910063419103e-17,1.2024394519618955e-17
7040.0,1.3438871416948465e-17,1.1719697577901372e-17
7041.0,1.2778282020875593e-17,1.1645000687045996e-17
7042.0,1.0758938028546923e-17,1.1835712140353771e-17
7043.0,1.0115001051483167e-17,1.1788165798744223e-17
7044.0,1.2087469884789104e-17,1.1776707692899139e-17
7045.0,1.3201139796704864e-17,1.1948079663485425e-17
7046.0,1.2720989011463911e-17,1.192689474081733e-17
7047.0,1.1615798266525407e-17,1.1685943645825533e-17
7048.0,1.0009076265880012e-17,1.1473196928179957e-17
7049.0,1.0882715636113226e-17,1.1258391357989736e-17
7050.0,1.2137403613341904e-17,1.1512344905030254e-17
7051.0,1.1646963336744302e-17,1.2108884401746346e-17
7052.0,1.288556687213242e-17,1.2262030274715639e-17
7053.0,1.2991774231314527e-17,1.2213189395447445e-17
7054.0,1.164844428977204e-17,1.2489053302553267e-17
7055.0,1.1893200537721814e-17,1.2443665902342483e-17
7056.0,1.302628164979053e-17,1.2248402474123828e-17
7057.0,1.2658629458124314e-17,1.22204743751022e-17
7058.0,1.2015458092611119e-17,1.2399973395206819e-17
7059.0,1.1508801139508935e-17,1.2559121290700797e-17
7060.0,1.2790697303395922e-17,1.2431598991566559e-17
7061.0,1.3822020381521254e-17,1.2338283092303227e-17
7062.0,1.2021019150858419e-17,1.2170740140772449e-17
7063.0,1.1548879821449777e-17,1.1863537668979443e-17
7064.0,1.0671085569709991e-17,1.1446915745757922e-17
7065.0,1.1254684935407056e-17,1.1524669068976681e-17
7066.0,1.173890994317673e-17,1.17780559972976e-17
7067.0,1.2409784266238314e-17,1.2106658458717966e-17
7068.0,1.2815814866476196e-17,1.228266925817945e-17
7069.0,1.2314097276939079e-17,1.2288303185331548e-17
7070.0,1.2134740588446415e-17,1.225943871785651e-17
7071.0,1.1767079939906213e-17,1.2267981012042345e-17
7072.0,1.2265462016674344e-17,1.2353249271126149e-17
7073.0,1.2858524363552884e-17,1.2052670034497855e-17
7074.0,1.274043817642938e-17,1.1663345071490584e-17
7075.0,1.063184460198393e-17,1.1170151866145642e-17
7076.0,9.820456103116963e-18,1.0929517581328453e-17
7077.0,9.799495656214306e-18,1.0926330454428287e-17
7078.0,1.1655354535280307e-17,1.1079286075856692e-17
7079.0,1.2724500079317615e-17,1.1420704046507342e-17
7080.0,1.1396623407244314e-17,1.1852010907143516e-17
7081.0,1.1527545314119754e-17,1.1731551903259869e-17
7082.0,1.195603200579965e-17,1.1492102968260469e-17
7083.0,1.1053059283432473e-17,1.1547382621416775e-17
7084.0,1.1527254568563194e-17,1.1724114722372405e-17
7085.0,1.1673022154093479e-17,1.2185196776338038e-17
7086.0,1.2411206630358685e-17,1.2586184158801694e-17
7087.0,1.426143952816043e-17,1.2458110957379496e-17
7088.0,1.3057996307939444e-17,1.2648088701483938e-17
7089.0,1.0886890307331683e-17,1.2857496090996637e-17
7090.0,1.2622911251998054e-17,1.221875714815054e-17
7091.0,1.3458243825240332e-17,1.1468111421773981e-17
7092.0,1.1067745746990491e-17,1.1726645895046817e-17
7093.0,9.304767668981695e-18,1.1813755458174164e-17
7094.0,1.2179562476726072e-17,1.1460816515951876e-17
7095.0,1.3058456877686149e-17,1.1636656916207173e-17
7096.0,1.1693548741735019e-17,1.2164230229351657e-17
7097.0,1.1946946379624848e-17,1.2352455177738098e-17
7098.0,1.1942634075907646e-17,1.2316751580958472e-17
7099.0,1.3120689305267164e-17,1.235724124476233e-17
7100.0,1.287993941304457e-17,1.236372799512597e-17
7101.0,1.1895998917886984e-17,1.2347562404414847e-17
7102.0,1.1979380145648545e-17,1.2071482603169148e-17
7103.0,1.1861805042843152e-17,1.2107048060786478e-17
7104.0,1.174029208371022e-17,1.2601778167709544e-17
7105.0,1.3057763381695065e-17,1.2884500229274043e-17
7106.0,1.4369653217787833e-17,1.2949757334978964e-17
7107.0,1.3392989052042334e-17,1.3024010857026012e-17
7108.0,1.2188091333595634e-17,1.2475913538522862e-17
7109.0,1.2111559190151433e-17,1.1718058105927291e-17
7110.0,1.0317276733763528e-17,1.1616541538071109e-17
7111.0,1.058037356609678e-17,1.1647061193951865e-17
7112.0,1.2885408525651392e-17,1.1571145866054198e-17
7113.0,1.2340687119021504e-17,1.2357581215994089e-17
7114.0,1.1731984551800067e-17,1.310116778302312e-17
7115.0,1.42494512489868e-17,1.2987282383467432e-17
7116.0,1.429830602116283e-17,1.3028151723172452e-17
7117.0,1.2315983318061232e-17,1.331476153361595e-17
7118.0,1.2545032055086171e-17,1.3264845319551438e-17
7119.0,1.3165033983730222e-17,1.2939227325781164e-17
7120.0,1.3999873163793712e-17,1.2479356264232308e-17
7121.0,1.2670213151599715e-17,1.1986603118973244e-17
7122.0,1.0016628565134102e-17,1.1868938331198801e-17
7123.0,1.0081266690043862e-17,1.1559163327700755e-17
7124.0,1.2576707876797135e-17,1.1201347328586854e-17
7125.0,1.2450999221579439e-17,1.1587100525709121e-17
7126.0,1.0881135269441683e-17,1.1928136338916771e-17
7127.0,1.1945392965357827e-17,1.2055910928137838e-17
7128.0,1.1786448513089165e-17,1.2279210816038365e-17
7129.0,1.3215578563891247e-17,1.3158325963350535e-17
7130.0,1.3567501105452104e-17,1.3695535103450648e-17
7131.0,1.5276708025063184e-17,1.4167883357359254e-17
7132.0,1.4631439178974687e-17,1.437628158652464e-17
7133.0,1.414818813468024e-17,1.4056326471227902e-17
7134.0,1.4257572357226594e-17,1.3630301158802879e-17
7135.0,1.1967721879961447e-17,1.33484898230928e-17
7136.0,1.3146582241467402e-17,1.3069855688115538e-17
7137.0,1.3222384408197615e-17,1.2419925818762211e-17
7138.0,1.2755016166459814e-17,1.2437639064399421e-17
7139.0,1.1007925780628592e-17,1.2437224646912532e-17
7140.0,1.2056287729109785e-17,1.2536679880682233e-17
7141.0,1.3144507777029627e-17,1.255199761126549e-17
7142.0,1.37196620076042e-17,1.2991570487762907e-17
7143.0,1.2831604341281219e-17,1.3182590479439165e-17
7144.0,1.3205787922943972e-17,1.2830897271219382e-17
7145.0,1.301138795162447e-17,1.2552106799106347e-17
7146.0,1.1386042042345695e-17,1.2328627413012895e-17
7147.0,1.2325711107504164e-17,1.1789626599705992e-17
7148.0,1.1714207363872738e-17,1.1569623853727101e-17
7149.0,1.0510785125812989e-17,1.2032106324469787e-17
7150.0,1.1911374348919388e-17,1.209074515809367e-17
7151.0,1.3698454672938272e-17,1.1975859697177406e-17
7152.0,1.2618903661323868e-17,1.2242773510055404e-17
7153.0,1.1139778665850083e-17,1.2504935170314285e-17
7154.0,1.1845355842465639e-17,1.2711670766448439e-17
7155.0,1.3222181088818996e-17,1.2432510544601593e-17
7156.0,1.4732135734272235e-17,1.2529326245036637e-17
7157.0,1.122309927100911e-17,1.2946913488033007e-17
7158.0,1.1623857704322664e-17,1.2928914037903853e-17
7159.0,1.3933291264292568e-17,1.2390481497677773e-17
7160.0,1.3132184796208271e-17,1.2752635231923902e-17
7161.0,1.2039973537578784e-17,1.2605164645137336e-17
7162.0,1.3033866641016127e-17,1.1992189896830428e-17
7163.0,1.0886507224810309e-17,1.2029231044660552e-17
7164.0,1.0868415235820622e-17,1.1975623950702828e-17
7165.0,1.3317390098003665e-17,1.1523865876601892e-17
7166.0,1.1771937867816571e-17,1.1671180953433299e-17
7167.0,1.07750793916799e-17,1.1721196429171318e-17
7168.0,1.1623081999266794e-17,1.107001586273181e-17
7169.0,1.1118490874504956e-17,1.0692431901339117e-17
7170.0,1.0061487479298207e-17,1.0484069240940072e-17
7171.0,9.884020233132467e-18,1.055673540339163e-17
7172.0,9.733266648627276e-18,1.036720847272103e-17
7173.0,1.1986413221632232e-17,1.068548937445796e-17
7174.0,1.0170853716864426e-17,1.077316390194368e-17
7175.0,1.1652894283290219e-17,1.0611566724655933e-17
7176.0,1.0322391110275667e-17,9.969820153102593e-18
7177.0,8.92528149041213e-18,9.99788060102223e-18
7178.0,8.777678790815759e-18,9.789850467229431e-18
7179.0,1.031115902616541e-17,9.820113697120296e-18
7180.0,1.0612740336205692e-17,9.995251821035536e-18
7181.0,1.0473707924116506e-17,1.0380549241640286e-17
7182.0,9.800973504637416e-18,9.729845958414222e-18
7183.0,1.0704164419525495e-17,9.620057584432508e-18
7184.0,7.057644638722108e-18,9.4822641836322e-18
7185.0,1.0063797534422686e-17,9.268977317046627e-18
7186.0,9.784741773215311e-18,9.102504737228492e-18
7187.0,8.734539246743536e-18,1.0358078880300283e-17
7188.0,9.871799612803052e-18,1.1059465174018696e-17
7189.0,1.3335518297911605e-17,1.1133831192629051e-17
7190.0,1.3570728427027339e-17,1.1099283167165161e-17
7191.0,1.0156569673334873e-17,1.0818581080656517e-17
7192.0,8.561800148413465e-18,9.795670510019354e-18
7193.0,8.468290530904141e-18,8.885470742468054e-18
7194.0,8.220966345011153e-18,8.986384295657686e-18
7195.0,9.019728800253544e-18,9.228682867867331e-18
7196.0,1.0661134996831943e-17,9.26400513438457e-18
7197.0,9.773294488556213e-18,9.845938275844201e-18
7198.0,8.644900720609029e-18,1.0215733504589095e-17
7199.0,1.1130631918447643e-17,1.0351537536016214e-17
7200.0,1.0868706599177066e-17,1.0650055438558026e-17
7201.0,1.1340153437226507e-17,1.0876722778732256e-17
7202.0,1.1265882995313974e-17,1.0719041474464336e-17
7203.0,9.778241152247211e-18,1.088052780955e-17
7204.0,1.0342223806910811e-17,1.0531436911537309e-17
7205.0,1.1676138121072214e-17,1.0198159225294794e-17
7206.0,9.594698984231684e-18,1.041301856222483e-17
7207.0,9.599493676864083e-18,1.0617830963434797e-17
7208.0,1.0852539616266742e-17,1.0182348495066455e-17
7209.0,1.1366283969880524e-17,1.0398238499039732e-17
7210.0,9.498725821165947e-18,1.0963022532039914e-17
7211.0,1.0674149464087205e-17,1.1091371184606092e-17
7212.0,1.2423415089896184e-17,1.1005783633805843e-17
7213.0,1.1494280218939894e-17,1.1994728514130353e-17
7214.0,1.0938348331626233e-17,1.2340088000399818e-17
7215.0,1.4443451126958873e-17,1.2265482099411822e-17
7216.0,1.2400945992990164e-17,1.2758996250834435e-17
7217.0,1.2050383994367034e-17,1.2949651455860557e-17
7218.0,1.396185266080364e-17,1.247169078149578e-17
7219.0,1.1891624881173764e-17,1.2622034166549742e-17
7220.0,1.2053648202883115e-17,1.2879294781679247e-17
7221.0,1.3152660110930134e-17,1.2526941483330646e-17
7222.0,1.3336687399027064e-17,1.2765651746043037e-17
7223.0,1.2200088643688144e-17,1.2705595952029849e-17
7224.0,1.3085173006853195e-17,1.2244332745510067e-17
7225.0,1.1753372020566464e-17,1.2403778426024563e-17
7226.0,1.0846342161175198e-17,1.2176987835939062e-17
7227.0,1.413391804364009e-17,1.152332076457822e-17
7228.0,1.1066133994939815e-17,1.1575280941936351e-17
