Wavelength(Angstrom),Flux(10e-16 erg/s/cm2),Flux_error(10e-16 erg/s/cm2)
7528.96680168,3.78300134367,0.153901303936
7530.280517,4.30708656852,0.156783631324
7531.59423233,4.28086454606,0.153440647052
7532.90794765,4.29401764424,0.154481620766
7534.22166297,3.92651969458,0.157601994191
7535.53537829,4.12069088043,0.137898113594
7536.84909362,4.38336744407,0.138975607332
7538.16280894,4.04324348169,0.137767725114
7539.47652426,4.27434530404,0.140861744565
7540.79023958,4.30975260472,0.140445110234
7542.1039549,4.22008172646,0.138792171759
7543.41767023,3.89915497173,0.134976172526
7544.73138555,3.90642780837,0.133563215691
7546.04510087,4.21645695484,0.135305307692
7547.35881619,4.079668016,0.135020641756
7548.67253152,4.50007429053,0.138764428121
7549.98624684,4.32658209059,0.137486789763
7551.29996216,4.01419607495,0.134700820644
7552.61367748,3.9820032643,0.135828383624
7553.92739281,4.0384143351,0.137495202189
7555.24110813,3.96210381339,0.152113386129
7556.55482345,3.65227583724,0.161151078783
7557.86853877,4.3348443676,0.146993171224
7559.1822541,3.96783875584,0.144638353456
7560.49596942,3.98660080032,0.14069854183
7561.80968474,4.06292085115,0.135669449141
7563.12340006,4.11410625805,0.144138488212
7564.43711538,4.17332444898,0.150125720748
7565.75083071,4.27104611071,0.137425007643
7567.06454603,4.16269127382,0.142567457162
7568.37826135,4.02797888919,0.151435197288
7569.69197667,3.82904129012,0.16841696711
7571.005692,4.14555632669,0.181232625232
7572.31940732,4.07009072035,0.174545697161
7573.63312264,3.93935250843,0.169013695204
7574.94683796,4.00777768279,0.158042500954
7576.26055329,4.16974573478,0.145215924047
7577.57426861,4.35584813771,0.139137883624
7578.88798393,4.56861990239,0.139119056994
7580.20169925,4.47373421284,0.138468727596
7581.51541458,3.98354724654,0.136008700726
7582.8291299,3.92445425768,0.139846082578
7584.14284522,4.02651616917,0.146576206021
7585.45656054,4.12637341271,0.150849636132
7586.77027586,4.04281493596,0.149726589558
7588.08399119,4.1302898813,0.14685607431
7589.39770651,4.08933001495,0.141438703042
7590.71142183,3.95791655895,0.134696585479
7592.02513715,3.66882580224,0.128207535554
7593.33885248,3.29586687235,0.124999042578
7594.6525678,2.8085330836,0.123790721955
7595.96628312,2.3236419261,0.125949928051
7597.27999844,2.25062821544,0.130971774637
7598.59371377,1.88735960717,0.128478577825
7599.90742909,1.76375751548,0.123882878147
7601.22114441,1.78126462771,0.117135962937
7602.53485973,1.75536434541,0.109066956682
7603.84857506,1.70689619373,0.103900601643
7605.16229038,1.705098631,0.10141129258
7606.4760057,1.65217032145,0.100202558366
7607.78972102,1.84169142877,0.103185603265
7609.10343635,1.79907918642,0.104070860229
7610.41715167,1.70720866948,0.103227549594
7611.73086699,2.24981718139,0.110301259049
7613.04458231,2.36670005188,0.114422736082
7614.35829763,2.33012331633,0.136124778981
7615.67201296,2.92891764122,0.136550611561
7616.98572828,3.41975894048,0.138208612381
7618.2994436,3.79001954103,0.143737222897
7619.61315892,3.37602160015,0.139366317822
7620.92687425,2.90182026315,0.131857321114
7622.24058957,2.56038445848,0.122489633026
7623.55430489,2.52352820206,0.119647564518
7624.86802021,2.34802059311,0.121501276271
7626.18173554,2.06224080878,0.125387288071
7627.49545086,2.14103882803,0.12997525361
7628.80916618,2.17209807037,0.134019827661
7630.1228815,2.21768022198,0.132853643618
7631.43659683,2.19020750243,0.125463438318
7632.75031215,2.43165689102,0.11960983681
7634.06402747,2.28494072604,0.113496285524
7635.37774279,2.47642946443,0.114578237765
7636.69145811,2.8285767948,0.118007554877
7638.00517344,2.80333150721,0.117855535624
7639.31888876,2.70539941073,0.115855652785
7640.63260408,2.91301512703,0.118522689875
7641.9463194,2.9286685606,0.119570735983
7643.26003473,2.91758222281,0.11980003872
7644.57375005,2.86419453023,0.121128664492
7645.88746537,3.01060576335,0.124645307061
7647.20118069,3.09303583341,0.12338254141
7648.51489602,3.14125503681,0.124311217084
7649.82861134,2.85250653435,0.123572933571
7651.14232666,3.4150600252,0.132272243181
7652.45604198,3.61723911348,0.1454618283
7653.76975731,3.34503369387,0.135086046927
7655.08347263,3.43593250521,0.132397809198
7656.39718795,3.26263856393,0.129212667531
7657.71090327,3.34718753984,0.129391983745
7659.02461859,3.54434531092,0.135536496402
7660.33833392,3.22157546543,0.137940076467
7661.65204924,3.97695415384,0.149311841199
7662.96576456,4.17806783348,0.151106078666
7664.27947988,3.6541072813,0.143578569656
7665.59319521,3.55562858387,0.137761686696
7666.90691053,3.89726264718,0.134710324949
7668.22062585,4.11584849895,0.13387839632
7669.53434117,4.08650489537,0.132579292624
7670.8480565,3.96921412559,0.132057523638
7672.16177182,3.86074970381,0.131778730684
7673.47548714,4.0756210514,0.133658556529
7674.78920246,3.90520252227,0.132249032493
7676.10291779,3.53276795872,0.129346902401
7677.41663311,3.73886748605,0.131615197077
7678.73034843,4.0880512599,0.134485323551
7680.04406375,3.99851193644,0.135600313386
7681.35777908,3.98101461803,0.135117959555
7682.6714944,3.9804539881,0.13595348642
7683.98520972,3.81832023529,0.135460561221
7685.29892504,3.92906449919,0.135645642883
7686.61264036,3.94865028321,0.136238962993
7687.92635569,4.26851189401,0.139551639367
7689.24007101,3.88094164578,0.137110894077
7690.55378633,3.5560454829,0.135704802841
7691.86750165,4.01728430413,0.140032247846
7693.18121698,3.82761377491,0.137702278584
7694.4949323,3.83157921259,0.137881818136
7695.80864762,3.82583235874,0.138807871647
7697.12236294,3.8157005212,0.140725706441
7698.43607827,3.90632987019,0.142862760641
7699.74979359,4.12556476095,0.145089894809
7701.06350891,3.72776261941,0.140764914802
7702.37722423,3.82172160197,0.1382062301
7703.69093956,4.15903209148,0.138023563806
7705.00465488,4.17738014861,0.13622484302
7706.3183702,4.26253369429,0.13907040223
7707.63208552,3.89641376135,0.144934037438
7708.94580084,3.80185735587,0.162742094517
7710.25951617,3.96351041748,0.190412278624
7711.57323149,4.16187547521,0.214301320889
7712.88694681,4.18047684813,0.229739687493
7714.20066213,3.22073610872,0.237528535946
7715.51437746,3.3495944369,0.241580397458
7716.82809278,3.5872591764,0.232972888353
7718.1418081,3.88231860371,0.218930868798
7719.45552342,3.56649786947,0.19617711538
7720.76923875,3.84299536384,0.174446782903
7722.08295407,4.26329337696,0.16793123011
7723.39666939,4.16813107822,0.167221260991
7724.71038471,4.03257510172,0.165560910978
7726.02410004,3.83760029336,0.163946122073
7727.33781536,3.37426903604,0.15380290253
7728.65153068,3.43653098693,0.146841747541
7729.965246,3.73857473028,0.141912594815
7731.27896132,4.11635354234,0.140944264102
7732.59267665,4.212402314,0.142609577199
7733.90639197,4.03991199523,0.142374790254
7735.22010729,4.20507018505,0.143869009312
7736.53382261,3.73361720526,0.140616038835
7737.84753794,3.50542441169,0.137280863149
7739.16125326,3.97473439812,0.139620874384
7740.47496858,4.13208320887,0.140789118107
7741.7886839,4.03052792896,0.139497392862
7743.10239923,3.69948865963,0.13620231062
7744.41611455,3.76123444981,0.141165799614
7745.72982987,4.05746595896,0.15707145709
7747.04354519,3.94122206896,0.181414522249
7748.35726052,3.46090330119,0.211121456634
7749.67097584,3.61918623046,0.235140895651
7750.98469116,3.75145598383,0.238289393217
7752.29840648,3.54964667838,0.22448116799
7753.61212181,3.63814229843,0.198535672004
7754.92583713,3.49900151967,0.165779220485
7756.23955245,3.71179234259,0.157454491344
7757.55326777,4.02805882792,0.169381509335
7758.86698309,3.66610259132,0.177109493838
7760.18069842,3.69606505834,0.178409292366
7761.49441374,3.76680475023,0.172496075952
7762.80812906,3.80110190836,0.162492335603
7764.12184438,3.68732156074,0.14312431515
7765.43555971,2.90257306368,0.159765369278
7766.74927503,3.44362277028,0.148863807092
7768.06299035,3.93807878263,0.134954533482
7769.37670567,3.78816850935,0.139591724539
7770.690421,3.79769101256,0.14435684735
7772.00413632,3.73058773899,0.157663321361
7773.31785164,3.49420413682,0.154025364484
7774.63156696,3.50968604621,0.148807757334
7775.94528229,3.5770630173,0.149651299579
7777.25899761,3.68378784516,0.152526331234
7778.57271293,3.68109507448,0.157857808067
7779.88642825,3.90319981875,0.173170161976
7781.20014357,3.72879308793,0.165568206711
7782.5138589,4.11562535871,0.160222204586
7783.82757422,4.13231429005,0.152440949651
7785.14128954,3.85620378386,0.141678601963
7786.45500486,3.91165108998,0.13980176224
7787.76872019,3.8866318543,0.14182157186
7789.08243551,4.27435377437,0.15357335991
7790.39615083,4.0046653661,0.171057559235
7791.70986615,3.72164307106,0.194470277817
7793.02358148,3.77426472822,0.214076278131
7794.3372968,3.99652061492,0.218147628019
7795.65101212,3.71547137725,0.207087842726
7796.96472744,4.05242478944,0.18876213602
7798.27844277,3.54993969884,0.155686458959
7799.59215809,3.45969574985,0.137898477554
7800.90587341,3.54622572406,0.13471261624
7802.21958873,3.61954410188,0.13415657716
7803.53330405,3.77084880316,0.1391220183
7804.84701938,3.95606896834,0.150987742208
7806.1607347,3.96552926757,0.164745625222
7807.47445002,4.21190282926,0.177765762393
7808.78816534,3.42793651419,0.174305533541
7810.10188067,3.99828138466,0.172767920588
7811.41559599,4.15904109121,0.164696672674
7812.72931131,3.86503886689,0.149413187368
7814.04302663,4.11108896788,0.144311997618
7815.35674196,3.71709476884,0.140717649702
7816.67045728,3.29331968546,0.14916753127
7817.9841726,3.51046664001,0.175415262508
7819.29788792,4.14717760069,0.20982382532
7820.61160325,3.35777068712,0.226469263505
7821.92531857,3.67957703262,0.229840868225
7823.23903389,3.82055640227,0.219801426761
7824.55274921,4.03565089011,0.196587893272
7825.86646453,4.07489816172,0.164874648854
7827.18017986,3.88221987144,0.145367728233
7828.49389518,3.55048285872,0.138845458734
7829.8076105,3.47167782498,0.134829596122
7831.12132582,3.68295113543,0.136422886602
7832.43504115,3.76151899994,0.13725993548
7833.74875647,3.49147854361,0.133944744477
7835.06247179,3.63463028807,0.137417976607
7836.37618711,3.38193336073,0.150277359497
7837.68990244,3.64317076246,0.150145887411
7839.00361776,4.03747783429,0.165034840652
7840.31733308,3.50138882909,0.171063432218
7841.6310484,3.59464636249,0.172154268379
7842.94476373,3.34043298148,0.165976734672
7844.25847905,4.05011424238,0.16109693154
7845.57219437,3.61911926192,0.147269052502
7846.88590969,3.63828020598,0.148651006608
7848.19962502,4.19377711828,0.166216947922
7849.51334034,3.95758595141,0.188190504586
7850.82705566,3.47329301093,0.216127470984
7852.14077098,3.76918861858,0.241240508945
7853.4544863,4.75424876096,0.25124684664
7854.76820163,4.61337235876,0.242848117921
7856.08191695,3.62818357325,0.221360811109
7857.39563227,3.59762950665,0.200963281666
7858.70934759,3.72892464274,0.192814113338
7860.02306292,3.7633377385,0.195401319227
7861.33677824,3.87577050964,0.189760195603
7862.65049356,3.77719096235,0.178653079036
7863.96420888,4.26661109914,0.17094294509
7865.27792421,3.76842470074,0.162240227496
7866.59163953,4.26695811795,0.174285813556
7867.90535485,4.04693813352,0.187735637967
7869.21907017,3.85998631536,0.19984984693
7870.5327855,3.85956756345,0.201563450831
7871.84650082,3.31134825235,0.18841498486
7873.16021614,3.74052237667,0.178145057791
7874.47393146,4.3807580532,0.168702427139
7875.78764678,4.15459522703,0.161347137132
7877.10136211,4.06660729735,0.169682603078
7878.41507743,3.78717853959,0.17637507326
7879.72879275,4.13878218069,0.183292668917
7881.04250807,4.52464406935,0.186203318969
7882.3562234,3.93652209489,0.173278605355
7883.66993872,3.720990591,0.163683723839
7884.98365404,4.12492816275,0.163605604902
7886.29736936,3.69709711504,0.166695604255
7887.61108469,3.82559995408,0.184612435584
7888.92480001,4.25079117066,0.200734797837
7890.23851533,3.88060468548,0.199540712992
7891.55223065,3.3661560486,0.189545492604
7892.86594598,4.02622791327,0.179423134555
7894.1796613,4.11802378544,0.158873370792
7895.49337662,3.37802430368,0.140754442695
7896.80709194,3.27879730558,0.142769802083
7898.12080726,3.51278433391,0.148837171877
7899.43452259,3.67066121676,0.139143425734
7900.74823791,3.65488099295,0.143540767502
7902.06195323,4.08314535095,0.141348010959
7903.37566855,4.15047044127,0.14280477528
7904.68938388,3.87290171492,0.140798878838
7906.0030992,4.05201556665,0.142860609971
7907.31681452,3.9817753595,0.145849031545
7908.63052984,3.82141561132,0.160087307972
7909.94424517,4.35037445199,0.196605280608
7911.25796049,4.33149911685,0.232250197195
7912.57167581,3.8737693943,0.256630402764
7913.88539113,4.23724446685,0.265428229585
7915.19910646,4.28952466385,0.253928715079
7916.51282178,4.22050418414,0.231130393169
7917.8265371,4.10290424733,0.206440408461
7919.14025242,4.08389868088,0.201335099351
7920.45396775,3.54271027263,0.208949131453
7921.76768307,4.08326817072,0.209446912202
7923.08139839,3.79541408212,0.194376475535
7924.39511371,3.76321385993,0.178575555669
7925.70882903,3.8220305043,0.154724927671
7927.02254436,3.9069884383,0.155884684521
7928.33625968,3.45219659659,0.162910359597
7929.649975,3.28062822024,0.185556331381
7930.96369032,3.26080897276,0.204746276392
7932.27740565,2.14894071898,0.182321525791
7933.59112097,2.1153289958,0.174530427406
7934.90483629,3.4070253883,0.164874615767
7936.21855161,4.14299484612,0.148572259014
7937.53226694,3.87318255928,0.141316478834
7938.84598226,3.8751145885,0.149474249841
7940.15969758,3.84265893294,0.152082879708
7941.4734129,3.74029606005,0.13874202807
7942.78712823,3.73510824795,0.141256359348
7944.10084355,3.61399180091,0.144208815108
7945.41455887,3.78531877287,0.153389510747
7946.72827419,3.75243721856,0.164281791966
7948.04198951,4.00458013341,0.175786054489
7949.35570484,3.93383726515,0.176359571895
7950.66942016,4.22102219773,0.174448536526
7951.98313548,3.98558939004,0.163483115997
7953.2968508,3.49890543437,0.146915747119
7954.61056613,3.54962285558,0.139126319639
7955.92428145,3.37901242055,0.135051570039
7957.23799677,3.5664579001,0.13504104003
7958.55171209,3.66704465077,0.139102662274
7959.86542742,3.36484023585,0.147945206478
7961.17914274,3.14682057267,0.182456654016
7962.49285806,3.67113237884,0.219236909081
7963.80657338,3.63805283057,0.230229792006
7965.12028871,3.84047041156,0.237089104517
7966.43400403,4.11776014643,0.228403129059
7967.74771935,3.5675508373,0.201274053422
7969.06143467,3.4833970552,0.167909921938
7970.37514999,3.65754464687,0.15096059414
7971.68886532,3.80694352402,0.148076066451
7973.00258064,3.78669361323,0.145232418029
7974.31629596,3.6676177215,0.152247935327
7975.63001128,3.80934089196,0.165724758914
7976.94372661,3.92419591263,0.179622137667
7978.25744193,3.71726523422,0.19138873225
7979.57115725,3.6975463072,0.193531361647
7980.88487257,3.83796584101,0.187248891807
7982.1985879,3.78608030843,0.173371778979
7983.51230322,3.88708581102,0.156994810534
7984.82601854,3.62302302502,0.143351442403
7986.13973386,3.22053096793,0.137974363103
7987.45344919,3.67831601232,0.145975838332
7988.76716451,3.61956765999,0.161157398443
7990.08087983,3.69839572243,0.191919170089
7991.39459515,3.9327980616,0.227844401642
7992.70831047,3.81913947497,0.247078203769
7994.0220258,3.76881804167,0.245826067388
7995.33574112,3.93215590475,0.231975738668
7996.64945644,3.65879163819,0.19925551766
7997.96317176,3.22116571325,0.159330785127
7999.27688709,3.33256854526,0.143344543717
8000.59060241,3.39525745369,0.141156981869
8001.90431773,3.64551069097,0.141662223787
8003.21803305,3.83722998114,0.141838049298
8004.53174838,3.74819861275,0.140811683594
8005.8454637,3.40873771834,0.136430231966
8007.15917902,3.18227737185,0.133382286476
8008.47289434,2.95125813521,0.13348919957
8009.78660967,3.2705797625,0.14327018018
8011.10032499,3.2258304825,0.15691510341
8012.41404031,3.35315594574,0.170965940711
8013.72775563,3.94895786205,0.181022736424
8015.04147096,3.42040639129,0.175821126947
8016.35518628,3.37455729194,0.168824717521
8017.6689016,3.4615266645,0.157776413495
8018.98261692,3.71367063815,0.151025196946
8020.29633224,3.9063759276,0.153622990747
8021.61004757,3.56361795745,0.164742895526
8022.92376289,3.6908338358,0.190322347548
8024.23747821,4.24499402423,0.216263376758
8025.55119353,4.19793869703,0.243511070095
8026.86490886,3.98981026109,0.23339743053
8028.17862418,3.81856375726,0.208409760063
8029.4923395,3.43706488238,0.180679936234
8030.80605482,3.70159062483,0.165815252473
8032.11977015,3.84055061499,0.153895761825
8033.43348547,3.74662471966,0.144087236101
8034.74720079,3.22491727511,0.137597458257
8036.06091611,3.22251328973,0.136425971986
8037.37463144,3.66356361006,0.139705064827
8038.68834676,4.03592273474,0.143438312911
8040.00206208,3.63935540843,0.138588569523
8041.3157774,3.32518480024,0.139036835241
